Symbol,Trade Type,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (C),Cumulative Profit/Loss (C),FlatToFlat Profit/Loss (C),FlatToFlat Max Open Profit (C),FlatToFlat Max Open Loss (C),Max Open Profit (C),Max Open Loss (C),Entry Efficiency,Exit Efficiency,Total Efficiency,Commission (C),High Price While Open,Low Price While Open,Note,Open Position Quantity,Close Position Quantity,Duration
[Sim]F.US.MESH23,Short,2023-01-24  16:46:24.035 BP,2023-01-24  16:54:38.458 EP,4027.00,4029.50,1,1,1,-13.50,-332.25,-13.50 F,16.25,-12.50,16.25,-12.50,100.0%,-3.5%,-47.0%,1.00,4029.50,4023.75,,1,0,00:08:14
[Sim]F.US.MESH23,Long,2023-01-24  16:56:45.566 BP,2023-01-24  17:00:50.602 EP,4034.25,4031.75,1,1,1,-13.50,-345.75,-13.50 F,12.50,-12.50,12.50,-12.50,100.0%,-4.0%,-54.0%,1.00,4036.75,4031.75,,1,0,00:04:05
[Sim]F.US.MESH23,Short,2023-01-25  15:33:21.576 BP,2023-01-25  15:34:01.216 EP,3982.25,3984.75,1,1,1,-13.50,-359.25,-13.50 F,5.00,-13.75,5.00,-13.75,100.0%,1.3%,-72.0%,1.00,3985.00,3981.25,,1,0,00:00:39
[Sim]F.US.MESH23,Short,2023-01-25  15:37:12.266 BP,2023-01-25  15:37:42.398 EP,3983.75,3986.25,1,1,1,-13.50,-372.75,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3986.25,3983.75,,1,0,00:00:30
[Sim]F.US.MESH23,Short,2023-01-25  15:38:03.196 BP,2023-01-25  15:38:08.679 EP,3986.00,3988.50,1,1,1,-13.50,-386.25,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3988.50,3986.00,,1,0,00:00:05
[Sim]F.US.MESH23,Short,2023-01-25  15:38:35.207 BP,2023-01-25  15:40:38.351 EP,3988.25,3990.75,1,1,1,-13.50,-399.75,-13.50 F,10.00,-12.50,10.00,-12.50,100.0%,-4.4%,-60.0%,1.00,3990.75,3986.25,,1,0,00:02:03
[Sim]F.US.MESH23,Long,2023-01-25  15:41:05.512 BP,2023-01-25  15:42:28.569 EP,3992.75,3990.25,1,1,1,-13.50,-413.25,-13.50 F,8.75,-12.50,8.75,-12.50,100.0%,-4.7%,-63.5%,1.00,3994.50,3990.25,,1,0,00:01:23
[Sim]F.US.MESH23,Long,2023-01-25  15:42:51.447 BP,2023-01-25  15:43:32.047 EP,3991.75,3989.25,1,1,1,-13.50,-426.75,-13.50 F,2.50,-12.50,2.50,-12.50,100.0%,-6.7%,-90.0%,1.00,3992.25,3989.25,,1,0,00:00:40
[Sim]F.US.MESH23,Long,2023-01-25  15:43:44.402 BP,2023-01-25  15:44:02.174 EP,3990.25,3987.75,1,1,1,-13.50,-440.25,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3990.25,3987.75,,1,0,00:00:17
[Sim]F.US.MESH23,Long,2023-01-25  15:44:09.787 BP,2023-01-25  15:45:06.693 EP,3989.00,3987.25,1,1,1,-9.75,-450.00,-9.75 F,12.50,-8.75,12.50,-8.75,100.0%,-4.7%,-45.9%,1.00,3991.50,3987.25,,1,0,00:00:56
[Sim]F.US.MESH23,Short,2023-01-25  15:45:10.449 BP,2023-01-25  15:45:17.952 EP,3986.75,3987.75,1,1,1,-6.00,-456.00,-6.00 F,3.75,-5.00,3.75,-5.00,100.0%,-11.4%,-68.6%,1.00,3987.75,3986.00,,1,0,00:00:07
[Sim]F.US.MESH23,Short,2023-01-25  15:45:46.784 BP,2023-01-25  15:54:41.564 EP,3988.25,3978.00,1,1,1,50.25,-405.75,50.25 F,61.25,-8.75,61.25,-8.75,100.0%,84.3%,71.8%,1.00,3990.00,3976.00,,1,0,00:08:54
[Sim]F.US.MESH23,Short,2023-01-25  15:56:20.680 BP,2023-01-25  15:58:11.270 EP,3976.50,3973.00,1,1,1,16.50,-389.25,16.50 F,27.50,-3.75,27.50,-3.75,100.0%,64.8%,52.8%,1.00,3977.25,3971.00,,1,0,00:01:50
[Sim]F.US.MESH23,Short,2023-01-25  16:07:20.847 BP,2023-01-25  16:15:17.017 EP,3984.75,3976.25,1,1,1,41.50,-347.75,41.50 F,51.25,-5.00,51.25,-5.00,100.0%,82.7%,73.8%,1.00,3985.75,3974.50,,1,0,00:07:56
[Sim]F.US.MESH23,Short,2023-01-25  16:15:42.961 BP,2023-01-25  16:16:02.068 EP,3974.00,3974.75,1,1,1,-4.75,-352.50,-4.75 F,5.00,-3.75,5.00,-3.75,100.0%,-11.4%,-54.3%,1.00,3974.75,3973.00,,1,0,00:00:19
[Sim]F.US.MESH23,Short,2023-01-25  16:16:53.292 BP,2023-01-25  16:17:03.021 EP,3974.50,3976.00,1,1,1,-8.50,-361.00,-8.50 F,0.00,-7.50,0.00,-7.50,100.0%,-13.3%,-113.3%,1.00,3976.00,3974.50,,1,0,00:00:09
[Sim]F.US.MESH23,Long,2023-01-25  16:22:07.652 BP,2023-01-25  16:22:16.117 EP,3976.25,3973.75,1,1,1,-13.50,-374.50,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3976.25,3973.75,,1,0,00:00:08
[Sim]F.US.MESH23,Short,2023-01-25  16:24:47.440 BP,2023-01-25  16:25:19.121 EP,3972.75,3975.25,1,1,1,-13.50,-388.00,-13.50 F,5.00,-12.50,5.00,-12.50,100.0%,-5.7%,-77.1%,1.00,3975.25,3971.75,,1,0,00:00:31
[Sim]F.US.MESH23,Short,2023-01-25  16:25:39.070 BP,2023-01-25  16:26:38.892 EP,3973.75,3976.25,1,1,1,-13.50,-401.50,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,3976.25,3973.00,,1,0,00:00:59
[Sim]F.US.MESH23,Long,2023-01-25  16:31:11.094 BP,2023-01-25  16:32:00.671 EP,3981.00,3978.50,1,1,1,-13.50,-415.00,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,3981.75,3978.50,,1,0,00:00:49
[Sim]F.US.MESH23,Long,2023-01-25  16:32:53.663 BP,2023-01-25  16:33:10.828 EP,3975.50,3973.00,1,1,1,-13.50,-428.50,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3975.50,3973.00,,1,0,00:00:17
[Sim]F.US.MESH23,Short,2023-01-25  16:34:26.739 BP,2023-01-25  16:35:34.334 EP,3971.00,3973.25,1,1,1,-12.25,-440.75,-12.25 F,10.00,-11.25,10.00,-11.25,100.0%,-4.7%,-57.6%,1.00,3973.25,3969.00,,1,0,00:01:07
[Sim]F.US.MESH23,Short,2023-01-25  16:35:49.698 BP,2023-01-25  16:40:41.596 EP,3974.00,3965.75,1,1,1,40.25,-400.50,40.25 F,53.75,-2.50,53.75,-2.50,100.0%,76.0%,71.6%,1.00,3974.50,3963.25,,1,0,00:04:51
[Sim]F.US.MESH23,Short,2023-01-25  16:44:19.737 BP,2023-01-25  16:45:50.922 EP,3970.50,3973.00,1,1,1,-13.50,-414.00,-13.50 F,5.00,-13.75,5.00,-13.75,100.0%,1.3%,-72.0%,1.00,3973.25,3969.50,,1,0,00:01:31
[Sim]F.US.MESH23,Long,2023-01-25  16:47:13.139 BP,2023-01-25  16:47:44.996 EP,3974.25,3971.75,1,1,1,-13.50,-427.50,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,3974.25,3971.75,,1,0,00:00:31
[Sim]F.US.MESH23,Long,2023-01-25  16:48:19.968 BP,2023-01-25  16:50:00.950 EP,3972.75,3970.25,1,1,1,-13.50,-441.00,-13.50 F,6.25,-12.50,6.25,-12.50,100.0%,-5.3%,-72.0%,1.00,3974.00,3970.25,,1,0,00:01:40
[Sim]F.US.MESH23,Short,2023-01-25  16:51:27.574 BP,2023-01-25  16:53:02.438 EP,3967.25,3969.75,1,1,1,-13.50,-454.50,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,3969.75,3966.50,,1,0,00:01:34
[Sim]F.US.MESH23,Short,2023-01-25  16:53:36.722 BP,2023-01-25  16:55:22.488 EP,3969.25,3971.75,1,1,1,-13.50,-468.00,-13.50 F,0.00,-13.75,0.00,-13.75,100.0%,1.8%,-98.2%,1.00,3972.00,3969.25,,1,0,00:01:45
[Sim]F.US.MESH23,Long,2023-01-25  16:56:34.193 BP,2023-01-25  17:03:42.388 EP,3974.00,3976.50,1,1,1,11.50,-456.50,11.50 F,28.75,-1.25,28.75,-1.25,100.0%,42.5%,38.3%,1.00,3979.75,3973.75,,1,0,00:07:08
[Sim]F.US.MESH23,Short,2023-01-25  17:16:35.006 BP,2023-01-25  17:19:37.981 EP,3981.50,3984.00,1,1,1,-13.50,-470.00,-13.50 F,10.00,-21.25,10.00,-21.25,100.0%,24.8%,-43.2%,1.00,3985.75,3979.50,,1,0,00:03:02
[Sim]F.US.MESH23,Long,2023-01-25  17:19:50.667 BP,2023-01-25  17:20:12.988 EP,3987.50,3985.00,1,1,1,-13.50,-483.50,-13.50 F,5.00,-12.50,5.00,-12.50,100.0%,-5.7%,-77.1%,1.00,3988.50,3985.00,,1,0,00:00:22
[Sim]F.US.MESH23,Long,2023-01-25  17:20:29.748 BP,2023-01-25  17:25:28.060 EP,3986.00,3987.25,1,1,1,5.25,-478.25,5.25 F,32.50,0.00,32.50,0.00,100.0%,16.2%,16.2%,1.00,3992.50,3986.00,,1,0,00:04:58
[Sim]F.US.MESH23,Long,2023-01-25  17:27:06.800 BP,2023-01-25  17:52:36.877 EP,3989.25,3999.75,1,1,1,51.50,-426.75,51.50 F,61.25,-7.50,61.25,-7.50,100.0%,85.8%,74.9%,1.00,4001.50,3987.75,,1,0,00:25:30
[Sim]F.US.MESH23,Long,2023-01-26  15:32:21.007 BP,2023-01-26  15:33:48.879 EP,4065.00,4062.50,1,1,1,-13.50,-440.25,-13.50 F,10.00,-13.75,10.00,-13.75,100.0%,1.1%,-56.8%,1.00,4067.00,4062.25,,1,0,00:01:27
[Sim]F.US.MESH23,Long,2023-01-26  15:34:51.159 BP,2023-01-26  15:43:32.582 EP,4060.00,4058.00,1,1,1,-11.00,-451.25,-11.00 F,41.25,-15.00,41.25,-15.00,100.0%,7.1%,-19.6%,1.00,4068.25,4057.00,,1,0,00:08:41
[Sim]F.US.MESH23,Short,2023-01-26  15:43:46.852 BP,2023-01-26  15:52:32.824 EP,4056.50,4043.75,1,1,1,62.75,-388.50,62.75 F,83.75,-6.25,83.75,-6.25,100.0%,76.7%,69.7%,1.00,4057.75,4039.75,,1,0,00:08:45
[Sim]F.US.MESH23,Short,2023-01-26  16:01:00.315 BP,2023-01-26  16:01:20.715 EP,4039.50,4042.00,1,1,1,-13.50,-402.00,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,4042.00,4038.75,,1,0,00:00:20
[Sim]F.US.MESH23,Short,2023-01-26  16:07:35.839 BP,2023-01-26  16:08:38.936 EP,4038.75,4041.25,1,1,1,-13.50,-415.50,-13.50 F,11.25,-12.50,11.25,-12.50,100.0%,-4.2%,-56.8%,1.00,4041.25,4036.50,,1,0,00:01:03
[Sim]F.US.MESH23,Short,2023-01-26  16:24:18.052 BP,2023-01-26  16:31:33.191 EP,4058.00,4051.50,1,1,1,31.50,-384.00,31.50 F,41.25,-10.00,41.25,-10.00,100.0%,81.0%,61.5%,1.00,4060.00,4049.75,,1,0,00:07:15
[Sim]F.US.MESH23,Short,2023-01-26  16:35:07.494 BP,2023-01-26  16:39:04.026 EP,4057.75,4047.00,1,1,1,52.75,-331.25,52.75 F,68.75,-1.25,68.75,-1.25,100.0%,77.1%,75.4%,1.00,4058.00,4044.00,,1,0,00:03:56
[Sim]F.US.MESH23,Short,2023-01-26  16:54:29.612 BP,2023-01-26  17:00:56.472 EP,4034.25,4031.00,1,1,1,15.25,-316.00,15.25 F,32.50,-5.00,32.50,-5.00,100.0%,54.0%,40.7%,1.00,4035.25,4027.75,,1,0,00:06:26
[Sim]F.US.MESH23,Short,2023-01-30  15:46:30.826 BP,2023-01-30  15:46:45.365 EP,4066.25,4068.75,1,1,1,-13.50,-329.50,-13.50 F,0.00,-13.75,0.00,-13.75,100.0%,1.8%,-98.2%,1.00,4069.00,4066.25,,1,0,00:00:14
[Sim]F.US.MESH23,Long,2023-01-30  15:50:12.172 BP,2023-01-30  15:50:54.572 EP,4070.25,4067.75,1,1,1,-13.50,-343.00,-13.50 F,6.25,-12.50,6.25,-12.50,100.0%,-5.3%,-72.0%,1.00,4071.50,4067.75,,1,0,00:00:42
[Sim]F.US.MESH23,Short,2023-01-30  15:54:49.833 BP,2023-01-30  15:56:08.028 EP,4062.75,4065.25,1,1,1,-13.50,-356.50,-13.50 F,16.25,-13.75,16.25,-13.75,100.0%,0.8%,-45.0%,1.00,4065.50,4059.50,,1,0,00:01:18
[Sim]F.US.MESH23,Short,2023-01-30  15:56:47.597 BP,2023-01-30  15:57:07.308 EP,4066.50,4069.00,1,1,1,-13.50,-370.00,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,4069.00,4066.50,,1,0,00:00:19
[Sim]F.US.MESH23,Short,2023-01-30  15:57:19.637 BP,2023-01-30  15:59:31.884 EP,4068.25,4070.75,1,1,1,-13.50,-383.50,-13.50 F,2.50,-12.50,2.50,-12.50,100.0%,-6.7%,-90.0%,1.00,4070.75,4067.75,,1,0,00:02:12
[Sim]F.US.MESH23,Long,2023-01-30  16:02:03.087 BP,2023-01-30  16:13:51.274 EP,4074.25,4071.75,1,1,1,-13.50,-397.00,-13.50 F,17.50,-12.50,17.50,-12.50,100.0%,-3.3%,-45.0%,1.00,4077.75,4071.75,,1,0,00:11:48
[Sim]F.US.MESH23,Short,2023-01-30  16:14:22.169 BP,2023-01-30  16:15:24.860 EP,4071.25,4073.75,1,1,1,-13.50,-410.50,-13.50 F,1.25,-12.50,1.25,-12.50,100.0%,-7.3%,-98.2%,1.00,4073.75,4071.00,,1,0,00:01:02
[Sim]F.US.MESH23,Short,2023-01-30  16:15:53.081 BP,2023-01-30  16:50:21.982 EP,4070.00,4052.50,1,1,1,86.50,-324.00,86.50 F,122.50,-3.75,122.50,-3.75,100.0%,71.5%,68.5%,1.00,4070.75,4045.50,,1,0,00:34:28
[Sim]F.US.MESH23,Short,2023-01-30  16:53:28.519 BP,2023-01-30  16:55:34.384 EP,4049.50,4052.00,1,1,1,-13.50,-337.50,-13.50 F,10.00,-12.50,10.00,-12.50,100.0%,-4.4%,-60.0%,1.00,4052.00,4047.50,,1,0,00:02:05
[Sim]F.US.MESH23,Long,2023-01-30  17:00:35.015 BP,2023-01-30  17:02:22.461 EP,4057.00,4054.75,1,1,1,-12.25,-349.75,-12.25 F,3.75,-11.25,3.75,-11.25,100.0%,-6.7%,-81.7%,1.00,4057.75,4054.75,,1,0,00:01:47
[Sim]F.US.MESH23,Long,2023-01-30  17:02:51.482 BP,2023-01-30  17:04:21.465 EP,4057.50,4055.00,1,1,1,-13.50,-363.25,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,4058.25,4055.00,,1,0,00:01:29
[Sim]F.US.MESH23,Long,2023-01-30  17:06:16.628 BP,2023-01-30  17:07:19.305 EP,4055.75,4053.25,1,1,1,-13.50,-376.75,-13.50 F,1.25,-12.50,1.25,-12.50,100.0%,-7.3%,-98.2%,1.00,4056.00,4053.25,,1,0,00:01:02
[Sim]F.US.MESH23,Short,2023-01-30  17:07:21.881 BP,2023-01-30  17:09:51.722 EP,4053.00,4055.50,1,1,1,-13.50,-390.25,-13.50 F,3.75,-12.50,3.75,-12.50,100.0%,-6.2%,-83.1%,1.00,4055.50,4052.25,,1,0,00:02:29
[Sim]F.US.MESH23,Long,2023-01-30  17:10:54.366 BP,2023-01-30  17:25:36.316 EP,4058.00,4055.75,1,1,1,-12.25,-402.50,-12.25 F,36.25,-11.25,36.25,-11.25,100.0%,-2.1%,-25.8%,1.00,4065.25,4055.75,,1,0,00:14:41
[Sim]F.US.MESH23,Short,2023-01-30  17:26:13.890 BP,2023-01-30  17:28:02.801 EP,4054.50,4056.75,1,1,1,-12.25,-414.75,-12.25 F,3.75,-11.25,3.75,-11.25,100.0%,-6.7%,-81.7%,1.00,4056.75,4053.75,,1,0,00:01:48
[Sim]F.US.MESH23,Short,2023-01-31  15:31:31.775 BP,2023-01-31  15:32:20.251 EP,4040.50,4042.75,1,1,1,-12.25,-427.00,-12.25 F,13.75,-11.25,13.75,-11.25,100.0%,-4.0%,-49.0%,1.00,4042.75,4037.75,,1,0,00:00:48
[Sim]F.US.MESH23,Short,2023-01-31  15:33:36.928 BP,2023-01-31  15:34:19.303 EP,4041.50,4044.00,1,1,1,-13.50,-440.50,-13.50 F,5.00,-12.50,5.00,-12.50,100.0%,-5.7%,-77.1%,1.00,4044.00,4040.50,,1,0,00:00:42
[Sim]F.US.MESH23,Long,2023-01-31  15:34:44.651 BP,2023-01-31  15:34:59.387 EP,4044.50,4042.25,1,1,1,-12.25,-452.75,-12.25 F,0.00,-11.25,0.00,-11.25,100.0%,-8.9%,-108.9%,1.00,4044.50,4042.25,,1,0,00:00:14
[Sim]F.US.MESH23,Short,2023-01-31  15:41:29.903 BP,2023-01-31  15:41:51.182 EP,4041.75,4044.25,1,1,1,-13.50,-466.25,-13.50 F,1.25,-12.50,1.25,-12.50,100.0%,-7.3%,-98.2%,1.00,4044.25,4041.50,,1,0,00:00:21
[Sim]F.US.MESH23,Short,2023-01-31  15:42:22.385 BP,2023-01-31  15:43:24.314 EP,4042.25,4044.75,1,1,1,-13.50,-479.75,-13.50 F,8.75,-12.50,8.75,-12.50,100.0%,-4.7%,-63.5%,1.00,4044.75,4040.50,,1,0,00:01:01
[Sim]F.US.MESH23,Short,2023-01-31  15:45:49.259 BP,2023-01-31  15:46:02.914 EP,4040.75,4043.25,1,1,1,-13.50,-493.25,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,4043.25,4040.75,,1,0,00:00:13
[Sim]F.US.MESH23,Short,2023-01-31  15:46:12.861 BP,2023-01-31  15:48:30.030 EP,4043.25,4045.75,1,1,1,-13.50,-506.75,-13.50 F,20.00,-13.75,20.00,-13.75,100.0%,0.7%,-40.0%,1.00,4046.00,4039.25,,1,0,00:02:17
[Sim]F.US.MESH23,Short,2023-01-31  15:48:43.745 BP,2023-01-31  15:49:15.723 EP,4045.25,4047.75,1,1,1,-13.50,-520.25,-13.50 F,0.00,-12.50,0.00,-12.50,100.0%,-8.0%,-108.0%,1.00,4047.75,4045.25,,1,0,00:00:31
[Sim]F.US.MESH23,Short,2023-01-31  15:49:22.973 BP,2023-01-31  15:49:25.312 EP,4045.50,4046.25,1,1,1,-4.75,-525.00,-4.75 F,2.50,-3.75,2.50,-3.75,100.0%,-16.0%,-76.0%,1.00,4046.25,4045.00,,1,0,00:00:02
[Sim]F.US.MESH23,Short,2023-01-31  15:49:30.131 BP,2023-01-31  15:50:09.882 EP,4046.50,4048.50,1,1,1,-11.00,-536.00,-11.00 F,2.50,-10.00,2.50,-10.00,100.0%,-8.0%,-88.0%,1.00,4048.50,4046.00,,1,0,00:00:39
[Sim]F.US.MESH23,Long,2023-01-31  15:51:38.469 BP,2023-01-31  15:52:06.647 EP,4044.75,4042.25,1,1,1,-13.50,-549.50,-13.50 F,2.50,-13.75,2.50,-13.75,100.0%,1.5%,-83.1%,1.00,4045.25,4042.00,,1,0,00:00:28
